id,general_pl,Zoning
3229,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3230,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3231,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3232,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3233,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3234,"RESIDENTIAL- HOUSE, ONE FAMILY-50-X",1
3235,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3236,"RESIDENTIAL- HOUSE, ONE FAMILY-50-X",1
3237,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3238,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3239,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3240,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3241,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3242,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3243,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",1
3244,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3245,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3246,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3247,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3248,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3249,"RESIDENTIAL- HOUSE, ONE FAMILY-32-X",1
3250,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3251,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3252,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3253,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3254,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3255,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3256,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3257,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3258,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3259,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3260,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3261,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3262,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3263,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3264,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3265,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3266,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3267,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3268,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3269,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
3270,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3271,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3272,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3273,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3274,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
3275,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3276,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3277,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3278,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3279,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3280,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
3281,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3282,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3283,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3284,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3285,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3286,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3287,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3288,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3289,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3290,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3291,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3292,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3293,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3294,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3295,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3296,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3297,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3298,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3299,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3300,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3301,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3302,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3303,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3304,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3305,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3306,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3307,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3308,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3309,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3310,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3311,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3312,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3313,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3314,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",2
3315,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3316,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3317,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3318,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3319,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3320,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3321,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3322,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3323,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3324,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3325,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3326,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3327,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",1
3328,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3329,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3330,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3331,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3332,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3333,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3334,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3335,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3336,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3337,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3338,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3339,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3340,"RESIDENTIAL- HOUSE, THREE FAMILY-80-D",2
3341,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3342,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3343,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3344,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3345,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3346,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3347,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3348,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3349,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3350,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3351,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3352,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3353,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3354,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3355,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3356,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3357,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3358,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3359,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3360,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3361,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3362,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3363,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3364,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3365,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3366,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3367,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",1
3368,"RESIDENTIAL- HOUSE, ONE FAMILY-55-X",1
3369,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3370,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3371,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3372,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3373,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3374,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3375,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3376,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3377,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3378,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3379,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3380,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3381,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3382,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A-1",2
3383,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A-1",2
3384,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3385,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3386,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3387,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3388,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3389,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3390,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3391,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3392,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3393,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3394,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3395,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3396,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
3397,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3398,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
3399,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
3400,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3401,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3402,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3403,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3404,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
3405,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3406,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3407,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3408,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3409,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3410,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3411,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",2
3412,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3413,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3414,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3415,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3416,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3417,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",2
3418,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3419,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3420,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3421,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3422,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3423,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3424,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3425,"RESIDENTIAL- MIXED, LOW DENSITY-30-X",2
3426,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3427,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3428,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3429,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3430,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3431,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3432,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3433,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3434,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3435,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3436,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3437,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3438,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3439,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3440,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3441,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3442,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3443,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3444,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3445,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3446,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3447,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3448,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3449,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3450,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3451,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3452,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3453,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3454,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3455,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3456,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3457,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3458,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3459,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3460,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3461,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3462,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3463,"RESIDENTIAL- MIXED, LOW DENSITY-45-X",2
3464,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
3465,"RESIDENTIAL- MIXED, LOW DENSITY-45-X",2
3466,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3467,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3468,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3469,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3470,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3471,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3472,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3473,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3474,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3475,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3476,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3477,"RESIDENTIAL- HOUSE, THREE FAMILY-80-E",2
3478,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3479,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3480,"RESIDENTIAL- HOUSE, THREE FAMILY-65-N",2
3481,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3482,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3483,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3484,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3485,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3486,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3487,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3488,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3489,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3490,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3491,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3492,"RESIDENTIAL- HOUSE, THREE FAMILY-65-X",2
3493,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3494,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3495,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3496,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3497,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3498,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3499,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3500,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3501,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3502,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3503,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3504,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",1
3505,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3506,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3507,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3508,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3509,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3510,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3511,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3512,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3513,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3514,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3515,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3516,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3517,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3518,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3519,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3520,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3521,"RESIDENTIAL- HOUSE, THREE FAMILY-45-X",2
3522,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3523,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3524,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3525,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3526,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3527,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3528,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3529,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3530,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3531,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3532,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3533,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3534,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3535,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3536,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3537,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3538,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3539,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3540,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3541,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3542,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3543,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3544,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3545,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3546,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3547,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3548,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3549,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3550,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3551,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3552,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3553,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3554,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3555,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3556,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3557,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3558,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3559,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3560,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3561,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3562,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3563,"RESIDENTIAL- HOUSE, TWO FAMILY-80-A",2
3564,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3565,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3566,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3567,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3568,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3569,"RESIDENTIAL- MIXED, LOW DENSITY-30-X",2
3570,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
3571,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3572,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3573,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3574,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3575,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3576,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3577,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3578,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3579,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",2
3580,"RESIDENTIAL- MIXED, MODERATE DENSITY-65-A",2
3581,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",2
3582,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",2
3583,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3584,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3585,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3586,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3587,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3588,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3589,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3590,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
3591,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3592,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3593,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3594,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3595,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3596,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3597,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3598,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3599,"RESIDENTIAL- HOUSE, THREE FAMILY-80-A",2
3600,"RESIDENTIAL- HOUSE, THREE FAMILY-80-A",2
3601,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3602,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3603,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3604,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3605,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3606,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3607,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3608,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3609,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3610,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3611,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
3612,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",1
3613,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",1
3614,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
3615,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",1
3616,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3617,"RESIDENTIAL- HOUSE, THREE FAMILY-65-N",2
3618,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3619,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3620,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",2
3621,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3622,"RESIDENTIAL- HOUSE, THREE FAMILY-80-D",2
3623,"RESIDENTIAL- HOUSE, THREE FAMILY-80-D",2
3624,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
3625,"RESIDENTIAL- HOUSE, THREE FAMILY-105-D",2
